431,66.0,0.006749,144.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0744,1.2105,2.6734,3.2423,4.3264,3.9627,4.3731,3.0344,2.6822,2.3835,2.5856,2.543,2.391,2.2688,2.1254,1.7703,2.0967,1.8143,1.6574,2.0932,1.9853,1.976,1.9739,2.1757,2.0634,2.4652,2.3273,2.5201,3.695,3.4651,3.726,4.3251,4.2865,5.6864,5.377,6.8992,7.9142,8.396,7.5241,5.9493,3.7201,2.5017,1.7373,0.8556,0.7135,0.4126,0.382,0.1539,0.0789,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0
432,67.0,0.005856,134.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9767,2.8185,4.0065,4.417,5.1362,3.7184,3.1555,3.6455,2.4556,2.1881,3.2682,2.313,1.9427,2.2397,2.7667,2.5955,1.8217,2.1034,1.7906,1.6621,1.9315,1.7085,1.9318,1.8747,1.828,2.2672,3.2457,2.9962,3.6551,3.413,3.6725,3.776,3.8306,5.0622,4.8714,5.4088,6.5064,5.7261,5.0329,4.376,2.5239,1.7231,1.1218,0.4985,0.4302,0.2615,0.0757,0.0,0.0,0.0388,0.0,0.0,0.0,0.0,20.0,20.0
433,68.0,0.00847,144.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0332,1.395,2.6347,3.6298,4.0372,4.8155,4.3011,3.5691,3.0302,2.3023,2.0627,2.7636,2.2954,2.3875,2.0816,2.528,2.5493,2.2365,2.2651,2.78,2.3148,2.3093,2.0032,1.8134,1.9755,2.3282,2.2091,2.3783,2.3456,3.3662,3.4989,3.7245,3.5519,4.8427,4.1713,4.9225,6.1835,6.3103,5.9551,6.2997,4.9154,3.7989,2.7986,2.4626,1.8537,1.09,0.7876,0.2734,0.0796,0.0397,0.0394,0.0,0.0,0.0,0.0,20.0,20.0
434,69.0,0.010173,169.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076,1.447,2.8913,3.9614,4.6067,4.5292,4.8345,3.9616,3.4761,2.8797,2.7098,2.5893,2.5289,2.1833,1.9049,2.0838,2.7013,2.4811,2.6856,2.4011,2.9558,2.4404,2.0039,2.2572,2.1783,1.9732,2.5831,3.3284,3.1752,3.8362,3.9159,4.514,4.6263,5.7364,6.7504,7.7295,7.9284,8.2639,7.395,7.1023,4.9178,5.6964,3.692,2.6451,2.33,1.4932,0.4312,0.1994,0.0805,0.0,0.0532,0.0266,0.0,0.0,0.0,20.0,21.0
435,70.0,0.010343,158.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0011,2.7375,2.5343,3.2733,3.6423,3.0313,3.1299,2.5566,2.6274,2.7085,2.496,1.7558,2.1881,2.0137,2.2762,2.9817,2.5972,2.5575,2.4608,1.8579,2.1884,1.8233,1.4235,2.2606,2.7548,3.2086,2.852,3.356,3.0335,3.1995,3.6246,4.5088,5.3503,5.3816,7.1809,7.1817,7.9244,8.6872,9.1759,7.1723,5.2198,4.0026,2.3528,1.9892,1.097,0.6818,0.1581,0.0,0.0182,0.0217,0.0,0.0344,0.005,0.0,20.0,21.0
436,71.0,0.007943,148.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9419,2.2031,2.7813,3.0704,4.0746,3.2799,3.7148,3.0753,2.8897,2.8037,2.0199,2.3795,2.3858,2.3611,2.2269,2.1017,2.8858,1.85,2.4944,2.8511,2.0097,2.205,2.0044,2.08,2.1108,2.377,2.4676,2.6686,3.3269,3.9308,4.3835,3.9802,4.5513,5.4955,6.8324,7.5305,7.4093,7.3085,7.3503,5.3989,3.5502,3.0832,1.5365,1.1732,0.4347,0.3006,0.0381,0.0335,0.0845,0.0,0.0194,0.0195,0.0,0.0,21.0,21.0
437,72.0,0.007539,145.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0994,0.9367,2.8148,3.1252,3.8002,3.9821,3.9733,3.6412,2.7862,3.268,2.7348,2.4166,2.9439,3.41,3.0441,2.4629,2.1663,2.7763,2.8079,1.9961,2.5622,2.3049,2.0558,1.9385,1.6691,2.1151,2.5451,2.9492,2.4172,3.1751,3.4867,3.7693,4.1055,4.8807,4.7592,5.8774,5.8245,6.5741,6.0927,5.2622,4.7632,3.7632,2.7883,1.7346,1.4664,0.8177,0.6016,0.0553,0.0581,0.006,0.0,0.0,0.0,0.0,0.0,21.0,21.0
438,73.0,0.005797,111.596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0415,0.9074,2.7415,3.5079,4.5281,3.7325,4.4687,3.3008,2.9198,2.3765,2.2487,1.9702,1.9149,2.0946,1.7676,1.6531,1.3759,1.6948,1.6515,1.6401,1.5823,1.3523,1.0629,1.1253,1.1808,1.9145,1.7449,2.209,2.2351,2.4409,1.9866,2.562,2.7806,3.1489,3.2468,3.4453,4.3524,4.7619,4.4291,4.2416,4.2548,2.9199,1.9216,1.5398,1.5557,0.8365,0.1507,0.0777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,20.0
439,74.0,0.006125,114.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8907,2.6474,3.011,3.1522,3.4569,3.3924,3.6741,2.4431,2.8768,2.2879,2.3436,1.8797,2.4776,1.6134,2.1513,2.5869,2.2387,1.9309,2.0859,1.804,1.7402,1.4788,1.3439,1.8479,2.1004,1.6745,1.5641,1.8068,2.2512,2.6755,2.7815,2.5827,3.4861,3.6291,3.886,3.8346,4.0188,4.6551,3.998,3.2742,3.3994,2.7089,2.0135,1.4723,0.7441,0.1438,0.1707,0.0634,0.0179,0.0212,0.0,0.0,0.0,0.0,21.0,20.0
440,75.0,0.004502,100.534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333,0.7893,2.818,2.8952,3.8593,4.1436,3.4589,3.1221,2.8255,2.3522,2.6318,2.3455,2.1797,1.9681,1.9441,2.6413,1.9573,2.5411,2.1086,2.0346,1.8595,1.969,1.3004,1.2021,1.1046,1.4378,1.4786,1.5357,1.7444,2.3429,1.7723,2.2173,2.0951,2.3624,2.7596,2.0216,2.8582,3.6976,3.468,3.0775,2.2643,2.2042,1.6371,1.1503,1.1434,0.6979,0.1656,0.291,0.0244,0.002,0.0,0.0,0.0,0.0,0.0,20.0,20.0
441,76.0,0.004802,101.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1586,1.1076,3.3049,2.9529,3.7137,3.6418,2.9632,3.8355,2.5229,2.9118,2.1794,1.9408,1.7062,1.9439,1.792,2.105,2.026,2.3881,2.0198,1.7197,1.5478,1.2409,1.7047,1.3573,1.2789,1.2459,1.4011,1.7856,1.6712,2.1316,2.2289,2.0972,1.8532,2.3636,3.5679,2.9809,3.6221,3.0076,3.8409,3.4153,2.0255,2.5917,1.8791,1.2787,1.1419,0.7156,0.2863,0.0782,0.0337,0.006,0.0,0.0392,0.0,0.0,0.0,20.0,20.0
442,77.0,0.006363,133.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0415,1.1132,3.0576,4.7741,4.5356,4.9472,4.5773,4.3732,3.2604,3.7177,3.2042,2.8109,3.5986,2.9951,3.0452,2.7426,3.2407,2.9691,2.5595,2.8062,2.1207,1.5678,1.3278,2.0114,2.1319,1.914,2.2938,2.2457,1.9875,3.0683,2.6798,2.4456,2.6974,3.3109,3.0962,3.9076,3.5308,4.0391,4.3421,3.7667,3.3771,2.6089,2.7957,2.4125,1.5756,1.0024,0.6353,0.072,0.0483,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0
443,78.0,0.004311,88.382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0757,1.047,2.4117,3.5247,3.9428,4.5941,3.3476,2.6831,2.8948,2.3459,1.7433,1.9898,1.643,1.7246,1.5673,1.9407,1.3865,1.276,1.3318,1.2881,0.8917,0.936,1.151,1.0828,1.0212,1.1844,1.0445,1.4368,1.8479,2.0467,1.9086,2.483,2.2763,2.1252,2.6599,2.4648,2.2069,2.2518,2.9619,2.3498,1.7812,1.3032,1.8516,1.5342,1.2941,0.9927,0.4178,0.0775,0.034,0.006,0.0,0.0,0.0,0.0,0.0,20.0,20.0
444,79.0,0.005631,110.817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0673,1.5509,3.0905,3.6443,4.2365,3.9529,4.1735,3.3506,3.2344,3.0385,2.3451,2.5847,2.014,2.0844,2.0491,1.6874,2.4299,1.6461,1.8449,1.8814,1.6726,1.4284,1.0891,0.993,1.1932,1.2974,1.5936,1.6514,2.2543,2.3535,3.111,2.9139,2.9818,2.4793,3.2212,3.3396,3.8141,3.7636,3.3451,2.9814,2.5694,2.5012,2.2029,1.8096,1.6977,1.1246,0.3682,0.0951,0.0247,0.0,0.0,0.0,0.0397,0.0,0.0,20.0,20.0
445,80.0,0.004996,112.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0327,1.138,3.1025,3.8847,3.6556,3.9096,4.412,3.2701,3.1468,3.0307,3.1563,2.4797,1.8601,1.8079,1.9384,2.0508,2.0382,2.0329,2.1681,2.2007,1.6026,1.2473,1.2724,1.3848,1.4376,1.6486,1.5655,1.7558,2.003,2.066,2.5465,2.5837,2.9019,3.1998,4.0262,4.1752,3.8079,3.8414,3.7559,3.3481,2.6526,2.2214,2.1388,1.7567,0.8988,0.4495,0.2586,0.1338,0.024,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0
446,81.0,0.00366,91.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076,1.0911,2.1305,3.2879,3.7506,3.6967,3.5802,2.5821,2.2912,2.3718,1.8632,1.5897,2.0283,1.5528,1.6479,1.5691,1.9535,1.9392,2.0471,1.6502,1.4342,1.172,0.8691,1.173,0.9921,1.1282,1.3446,2.0182,2.0548,1.4282,1.9605,2.4099,2.3783,2.8185,2.6513,2.3691,3.4772,3.9893,3.0214,2.6786,2.5616,1.4461,1.2754,0.8634,0.6984,0.3419,0.1221,0.0,0.0403,0.0,0.0,0.0,0.0,0.0,0.0,20.0,21.0
447,82.0,0.009445,188.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0332,1.0932,3.4111,4.8012,4.3983,5.0619,4.1651,4.4711,4.3921,3.249,3.56,3.7887,3.8669,3.1721,3.3421,3.7691,3.1192,3.4488,3.166,3.0282,2.8773,2.5167,2.3199,2.5039,2.4607,3.4909,3.4121,3.6063,3.5094,4.3354,5.1888,5.4148,4.6758,5.9206,6.6459,6.4905,9.5423,9.5297,8.9696,7.1973,5.2155,4.9735,3.2727,2.4853,1.4578,0.6772,0.3036,0.1509,0.0826,0.0457,0.0,0.0,0.0,0.0,0.0,20.0,20.0
448,83.0,0.006494,143.251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0695,3.3456,4.4424,4.2769,4.8107,4.3917,3.6835,2.8667,2.9211,2.9033,2.8152,2.6327,2.7105,2.3007,3.1406,2.5591,2.5471,2.2278,2.2823,1.5128,1.8659,1.7559,2.0728,1.9619,2.408,2.5012,2.2939,2.7904,3.1484,3.2815,3.5989,3.8421,4.3732,5.2804,5.8899,6.8789,5.2281,6.8207,5.3664,3.9296,3.3695,2.2787,1.4048,0.6976,0.4729,0.1033,0.0779,0.0396,0.0394,0.0,0.0391,0.0,0.0,0.0,21.0,21.0
449,84.0,0.006712,140.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0329,0.7471,3.3061,3.3338,4.6101,4.488,4.2689,3.7732,3.0741,3.3292,3.0893,3.6101,3.0848,2.9564,2.7232,2.7177,2.6657,2.4809,1.9205,2.0771,2.6963,2.632,1.7658,1.6497,1.5357,2.0294,2.2307,2.1207,2.5035,2.8295,3.8176,3.4453,3.3655,3.6064,4.5859,4.5894,4.6095,6.489,6.3427,5.091,3.9905,3.7674,2.9957,1.5069,1.3355,0.7273,0.1796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,23.0
450,85.0,0.008942,175.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0663,1.2168,2.8039,5.0241,4.8156,5.7926,5.864,4.7714,4.2622,4.7797,4.2453,3.7201,3.6091,3.6846,3.2276,3.9708,2.6113,3.0803,3.0835,3.1653,2.5795,2.287,1.7842,1.8653,1.9009,2.1998,2.8889,3.1649,3.4103,3.9002,4.3837,3.7358,4.3224,5.7958,5.823,5.8158,6.42,6.9593,6.8736,5.6061,5.0715,4.6242,3.4824,2.5426,2.0038,1.0836,0.5385,0.2535,0.0641,0.0,0.0,0.0,0.0,0.0,0.0,21.0,23.0
451,86.0,0.008116,216.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0755,1.3883,4.1729,5.5602,7.5067,8.4072,7.9956,7.4491,6.2793,6.3032,5.8983,5.8741,5.5999,5.4104,5.4712,5.1956,4.6832,4.7445,4.1028,3.7669,3.364,2.8208,2.8555,2.8087,3.1629,3.4038,3.0201,3.3272,4.293,5.2992,5.3847,5.7401,5.537,5.3971,7.6207,6.5212,7.1094,6.1781,6.0206,5.1258,4.2095,3.614,2.9471,1.5035,1.5644,0.9178,0.6253,0.0557,0.0984,0.006,0.0396,0.0,0.0,0.039,0.0,23.0,23.0
452,87.0,0.014502,224.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0335,1.3873,3.3958,4.5954,6.3167,6.6467,5.203,5.2032,5.3641,5.7373,5.3263,5.3839,5.6817,5.2767,4.7095,3.8202,4.3135,2.6316,2.8407,3.4746,3.261,2.8441,2.6035,2.4591,2.3881,2.5146,2.9785,3.472,3.761,4.3764,5.4839,5.1744,5.4638,6.2084,6.9475,8.9904,7.9622,8.8114,9.7129,8.2458,6.1811,7.0663,6.2974,5.2211,4.3752,2.1851,1.0754,0.4755,0.134,0.1602,0.0,0.0,0.0,0.0,0.0,23.0,23.0
453,88.0,0.011411,195.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1436,2.8688,4.912,4.9482,6.0112,5.7043,5.3662,4.819,4.6483,3.4625,4.3217,3.6568,4.3858,4.5424,3.76,4.0961,4.5893,4.349,2.6796,3.249,2.6926,2.3977,2.7769,2.776,3.4034,2.6289,3.234,4.3418,3.9226,3.7563,4.8203,4.4115,5.5895,5.7141,6.9129,6.8965,7.5196,6.7889,6.2678,4.5954,4.2463,4.3591,4.0647,3.5647,2.3512,1.0623,0.338,0.1369,0.0542,0.0011,0.0,0.0,0.0,0.0,23.0,21.0
454,89.0,0.004357,110.997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0755,1.0936,2.892,4.2656,4.5393,5.1207,4.1726,3.9514,3.2492,2.7834,2.2262,2.7352,2.3567,2.2338,2.0174,2.1857,2.2908,2.1366,2.211,1.8492,1.6639,1.0964,1.2242,1.3886,1.5735,1.5081,1.9762,2.2335,2.294,2.074,2.6196,2.4279,2.6664,3.3599,3.4575,3.5675,3.357,3.5206,3.4052,3.0683,2.0135,1.4834,1.2809,1.1919,1.0157,0.6495,0.3762,0.1174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,21.0
455,90.0,0.009301,192.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9261,3.5231,4.9032,5.1195,5.7961,5.3492,5.2578,5.8609,5.0117,4.5621,4.396,4.5746,4.5679,4.3732,3.958,3.8274,3.5308,4.5421,2.981,2.7723,2.4217,2.0224,2.5726,2.0332,2.1606,3.5194,3.9338,3.4453,3.7887,4.9797,5.3853,4.7979,6.3841,6.8452,7.0818,6.6374,6.7618,6.562,5.7896,4.7307,3.5619,3.2749,3.533,1.832,1.2521,0.6695,0.2148,0.106,0.0,0.0134,0.0268,0.0,0.0,0.0,21.0,21.0
456,91.0,0.007861,171.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0431,1.843,3.009,4.5605,5.6312,6.3706,5.9232,5.3618,4.5535,4.1916,5.018,3.3984,3.9614,3.9843,3.5698,3.5985,3.0921,2.6842,2.9279,2.7221,2.1933,2.1923,2.3425,1.888,2.0704,2.1919,2.422,3.3014,3.2876,3.9003,4.1788,3.9254,5.0842,4.8643,5.7874,5.9594,5.8378,6.7427,5.6138,5.5086,4.4356,2.8034,2.4611,1.9206,2.1075,1.0062,0.4867,0.2356,0.0911,0.0417,0.0011,0.0,0.0,0.0,0.0,21.0,20.0
457,92.0,0.009896,166.824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,1.0222,2.928,4.0581,4.9578,5.1403,4.5149,3.5545,4.6749,4.4911,3.7318,3.2402,3.666,4.4844,3.0235,3.2437,2.9001,2.6304,2.5266,2.3609,1.9841,1.9008,2.0724,1.9748,1.6221,2.0301,2.847,1.9699,2.8319,3.0377,3.3101,4.6151,4.29,5.466,5.2597,5.6858,6.7669,6.7088,6.4597,6.3513,5.3004,4.6118,3.8721,3.6238,2.6017,1.4218,0.6185,0.3228,0.0428,0.0,0.0405,0.0,0.0,0.0,0.0,21.0,20.0
458,93.0,0.012706,166.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3416,3.221,4.1369,3.9764,4.4677,4.3697,4.0528,3.666,3.2628,3.7198,2.9671,2.9358,3.5652,2.9937,3.3076,3.3514,2.4353,2.7029,2.5059,1.9986,1.8425,1.6539,2.0516,1.568,2.3071,2.1844,2.4019,2.741,3.502,2.8356,3.9293,4.4777,4.2469,5.096,5.8968,5.7249,6.8308,6.4399,5.9691,5.8116,5.4296,5.0901,4.3718,3.7295,3.0011,1.3966,0.5463,0.0912,0.0186,0.1547,0.086,0.0199,0.0,0.0,20.0,20.0
459,94.0,0.0082,110.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2945,2.3838,2.8078,2.4514,3.8596,2.834,2.8367,2.7457,2.0419,1.9187,2.6421,2.8199,2.3039,2.0478,2.1529,1.3815,1.6832,1.4729,1.461,1.4128,1.1211,0.9709,1.2135,0.844,1.1494,1.5394,1.1328,1.4553,2.5157,1.8794,2.4449,2.7914,3.2476,3.5024,3.8036,4.4749,3.6837,4.5288,4.1598,3.7168,3.2099,3.7051,2.7222,3.0147,1.5488,1.0365,0.3755,0.0262,0.0,0.0134,0.0269,0.0,0.0,0.0,20.0,20.0
460,95.0,0.006077,102.484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416,0.9337,3.1617,3.3014,3.9149,4.556,3.7229,3.6675,2.9602,2.921,2.0681,2.134,2.229,1.7884,2.3763,1.676,1.791,1.7353,1.3239,1.4439,1.2224,1.4001,0.9439,0.9436,0.7945,0.7603,1.4347,1.5111,1.8389,1.7516,1.669,2.5198,2.1956,2.4339,2.95,2.5932,2.8925,3.6642,3.1024,4.0039,2.6195,2.8878,2.7329,2.2828,1.6438,1.1404,0.3751,0.2077,0.1428,0.0573,0.0213,0.0,0.0,0.0,0.0,20.0,18.0
461,96.0,0.007086,116.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0995,1.0487,2.477,3.6915,4.1887,4.3408,3.796,4.2678,3.8725,2.7071,2.692,2.0489,2.3127,1.9934,2.2569,2.1204,2.2898,1.8022,1.0479,1.2257,0.9319,1.0797,1.1849,1.0854,1.5478,1.3802,1.4778,1.2129,1.7738,2.42,2.794,3.0143,2.7516,2.8676,3.5917,4.1833,3.7561,4.7655,4.1237,3.8558,3.7216,2.972,2.7499,2.2004,2.2106,1.0156,0.7891,0.2784,0.1804,0.0119,0.0,0.002,0.0,0.0,0.0,20.0,18.0
462,97.0,0.004628,111.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0661,1.4285,2.8418,4.5467,4.5027,5.8158,5.0547,4.4043,3.8345,2.8264,2.9685,3.3082,3.7158,3.0584,2.3454,2.1115,1.9983,1.6509,1.9324,1.3828,1.2058,1.6208,1.1542,1.2144,0.9731,1.3736,1.4004,1.5698,1.9335,1.6926,2.0741,2.3909,1.9922,2.2035,3.2196,3.3601,2.9497,3.034,3.6857,2.5405,2.2023,1.9155,1.8024,1.6437,1.0574,0.7519,0.401,0.135,0.0243,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0
463,98.0,0.007462,146.752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6219,3.5591,3.904,5.8788,5.895,6.5026,5.5932,4.2598,4.1487,4.4758,4.0092,3.7156,3.6717,3.331,2.7352,2.3454,2.7754,2.4603,2.0669,1.8889,1.5007,1.2643,2.0216,1.7517,1.7312,1.9982,1.9264,2.3289,2.5976,2.9307,3.6334,2.4166,3.3987,3.9729,4.1607,4.0036,4.6782,5.2491,3.8054,3.406,3.2296,2.5321,2.8414,2.0303,1.2974,0.8438,0.2573,0.025,0.0185,0.0624,0.0,0.0,0.0,0.0,18.0,18.0
464,99.0,0.005919,135.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1579,1.3485,3.4438,5.5162,6.1216,7.4072,6.2435,5.8347,4.0805,4.0755,3.3451,3.699,2.8871,2.9472,2.6417,2.6838,2.3824,1.9583,1.8912,1.2822,1.6032,1.4329,1.0049,1.162,1.4857,1.5209,1.7112,2.0941,2.1231,2.5128,2.1522,2.8004,3.0721,2.8859,4.024,3.7565,4.2086,4.6338,4.6854,4.2298,3.3865,2.4693,2.2275,1.3889,1.2758,0.7811,0.4319,0.2261,0.1215,0.0059,0.0,0.0,0.0,0.0,0.0,18.0,18.0
465,100.0,0.011655,181.309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0671,1.9877,4.4753,5.1412,6.0685,6.3298,5.2785,4.8581,4.5098,4.194,4.8018,4.0728,4.0873,4.2042,3.9649,3.4206,3.1563,3.1802,2.9108,2.5345,1.9033,1.5907,2.0983,1.8418,1.8732,2.1559,2.0827,2.1123,2.8487,3.33,2.823,2.969,3.9513,4.8224,5.1811,7.1234,5.9313,7.168,8.0009,6.4106,5.6105,4.7068,4.2542,3.7435,3.0345,2.3096,1.3075,0.5692,0.1393,0.0891,0.0809,0.002,0.0,0.0,0.0,18.0,20.0
466,101.0,0.007714,136.981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0331,1.8221,3.0314,4.046,4.4511,5.1678,4.7527,4.8074,4.3987,3.8472,3.327,3.6767,3.0124,2.9539,3.2304,3.3022,2.8643,2.4152,1.9421,1.7838,1.953,1.3846,1.5834,0.9285,1.2424,1.6039,2.5846,1.9298,2.0567,2.446,2.503,3.1867,3.1719,2.8568,2.8946,3.8614,5.1866,4.3507,4.0549,4.2501,4.0207,3.741,2.7115,2.7326,2.1861,1.7147,0.5898,0.2319,0.0336,0.0635,0.0608,0.0,0.0,0.0,0.0,18.0,20.0
467,102.0,0.01108,203.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0438,2.0989,3.4378,6.107,7.5746,7.5101,7.3537,6.806,5.1494,6.9799,5.7534,4.693,4.2749,4.7502,4.6022,4.8914,4.4884,4.0492,3.5628,2.7063,2.4436,2.3209,2.3104,2.3763,2.1947,1.9207,2.6668,2.8437,3.3485,3.9646,4.0217,4.5349,3.5353,6.0942,5.6304,6.9919,5.7893,6.6262,7.2629,5.5564,4.6336,4.6959,3.9256,3.6246,2.6033,2.1274,1.2036,0.5324,0.211,0.1065,0.0673,0.0431,0.0,0.0,0.0,20.0,20.0
468,103.0,0.009443,162.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0663,1.235,3.7633,5.473,6.8404,6.2691,5.9903,5.2652,4.6257,4.3047,4.2176,3.7436,4.3782,3.5017,3.7446,3.4433,3.1645,2.2884,2.2122,2.2949,2.53,1.9373,1.9757,2.0049,1.6341,2.1295,1.656,1.9263,2.6831,2.709,3.1708,3.2318,3.7567,3.9674,3.7389,4.6209,5.3816,5.285,5.7265,4.879,4.3744,3.9446,3.7386,2.9993,2.2719,2.1942,0.7434,0.5068,0.2746,0.0455,0.0394,0.0393,0.0,0.0,0.0,20.0,21.0
