Tiempo (min),LWC (g/m3),Cn(P/cm3),0.104,0.111,0.12,0.129,0.138,0.149,0.16,0.172,0.184,0.198,0.213,0.229,0.246,0.264,0.284,0.305,0.328,0.352,0.379,0.407,0.437,0.47,0.505,0.543,0.583,0.627,0.674,0.724,0.778,0.836,0.898,0.965,1.037,1.115,1.198,1.287,1.383,1.486,1.597,1.717,1.845,1.982,2.13,2.289,2.46,2.643,2.841,3.053,3.28,3.525,3.788,4.071,4.374,4.701,5.051,5.428,5.833,6.268,6.736,7.239,7.779,8.359,8.983,9.653,10.373,11.147,11.979,12.872,13.833,14.865,15.974,17.165,18.446,Visibilidad (m),Visibilidad corregida (m)
1,0.021767,182.172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,5.055,8.277,10.598,10.766,11.826,12.444,10.526,9.564,9.535,7.936,7.79,6.309,5.961,5.228,3.973,3.154,2.69,2.602,2.179,2.112,1.405,1.087,1.367,1.022,0.946,0.966,1.152,0.913,1.161,1.067,0.47,0.746,0.979,0.697,0.496,0.781,1.218,1.181,1.709,1.466,1.366,1.829,1.656,1.947,2.008,2.627,2.179,1.542,1.584,1.684,1.585,1.376,0.868,0.395,NaN,NaN
2,0.011897,141.809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1283,4.0713,7.8355,9.0463,9.0485,9.0174,9.9224,8.4757,8.2239,5.9133,5.6468,5.8578,5.0228,4.7486,4.2136,3.5454,3.1433,2.4006,1.7582,1.809,1.826,1.2674,1.2333,1.2426,0.9797,0.7098,0.6993,0.9577,0.6896,1.0175,0.9157,0.7791,0.925,0.9434,0.5858,0.6488,0.7071,0.3428,0.7054,1.1976,0.7876,0.8465,0.8966,1.0506,1.2263,1.3873,1.2842,1.2071,1.0081,1.0547,0.7668,0.7723,0.6895,0.3983,0.2314,NaN,NaN
3,0.008544,156.646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209,4.737,9.267,9.739,10.159,10.465,11.699,11.027,9.264,7.881,7.856,7.058,5.915,5.56,4.861,3.885,3.676,3.14,3.028,2.39,2.099,1.752,0.846,0.752,0.842,1,0.897,0.935,0.899,0.801,0.623,0.559,0.512,0.52,0.26,0.418,0.46,0.223,0.46,0.579,0.669,0.507,0.689,0.922,0.9,0.798,0.675,0.616,0.809,0.579,0.603,0.437,0.477,0.554,0.157,NaN,NaN
4,0.002704,159.848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179,5.21,10.761,11.688,10.748,11.817,11.946,12.408,11.025,9.22,9.225,7.873,7.514,6.276,4.753,4.266,3.787,3.003,2.446,2.155,1.553,1.364,0.949,0.744,0.763,0.692,0.435,0.495,0.343,0.386,0.408,0.32,0.1,0.194,0.128,0.2,0.123,0.185,0.211,0.385,0.278,0.287,0.423,0.174,0.512,0.31,0.319,0.219,0.268,0.219,0.101,0.249,0.135,0.076,0,NaN,NaN
5,0.009828,185.827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097,3.653,7.981,9.297,11.651,12.13,12.014,11.807,10.655,9.348,9.17,7.08,7.172,6.863,6.903,6.739,5.683,4.317,4.056,3.017,2.423,2.245,1.705,1.853,1.396,1.845,1.266,1.565,1.226,1.123,1.215,1.004,0.898,0.903,0.767,0.447,0.575,0.463,0.694,0.74,0.54,0.886,1.325,1.17,1.076,0.947,1.011,0.938,0.796,0.455,1.038,0.749,0.517,0.219,0.172,NaN,NaN
6,0.023308,185.831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78,10.092,10.183,10.707,12.197,13.046,13.038,9.573,9.336,8.098,6.569,6.27,6.007,5.979,4.874,3.892,2.835,2.387,2.304,2.068,2.041,1.628,1.146,1.067,1.238,0.904,0.798,1.078,0.699,0.559,0.821,0.692,1.068,0.819,0.624,0.71,0.833,0.824,1.2,1.236,1.256,1.693,1.327,1.832,1.832,1.899,1.774,2.086,2.05,1.988,1.966,1.401,1.232,0.274,NaN,NaN
7,0.098915,242.639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114,4.103,9.933,11.108,12.213,13.248,11.718,10.794,8.57,7.256,7.455,5.49,5.188,4.035,3.485,3.257,2.35,1.9,1.581,1.499,1.035,0.776,0.859,1.004,0.778,0.775,0.855,1.055,1.026,0.737,0.91,1.151,0.827,1.145,1.024,1.484,1.392,1.427,2.168,2.849,3.277,3.678,4.886,5.139,6.012,7.311,7.606,8.24,7.953,9.128,8.769,8.452,7.277,4.367,1.971,NaN,NaN
8,0.061895,211.094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.583,8.838,9.616,11.004,12.149,12.1,9.517,7.608,7.622,7.034,5.267,3.951,3.837,3.681,2.281,2.914,2.204,2.078,1.657,1.899,1.206,1.118,0.773,0.899,0.998,0.998,1.293,1.376,1.337,0.888,1.292,1.156,1.473,1.184,1.731,1.475,2.258,2.241,2.385,3.842,3.364,4.464,3.808,5.223,5.73,5.768,5.315,5.473,5.719,5.257,4.396,4.14,2.906,0.772,NaN,NaN
9,0.010734,141.473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3813,6.5302,6.688,8.143,7.5461,7.9724,7.5989,6.9633,5.9306,5.5405,4.8374,5.1151,4.4992,3.7051,4.6245,3.4007,3.2911,2.4258,2.3852,1.4605,1.3202,1.7206,1.5863,0.9803,1.1823,1.7468,1.2489,1.1254,1.3287,0.9602,1.1488,1.1973,0.9855,1.1249,1.1657,0.9076,1.3208,1.3072,1.4759,1.694,1.5487,2.0242,1.1454,1.6454,1.4219,1.5083,1.1092,0.8406,0.5813,0.7847,0.3545,0.4021,0.4064,0.1345,NaN,NaN
