Tiempo (min),LWC (g/m3),Cn(P/cm3),0.104,0.111,0.12,0.129,0.138,0.149,0.16,0.172,0.184,0.198,0.213,0.229,0.246,0.264,0.284,0.305,0.328,0.352,0.379,0.407,0.437,0.47,0.505,0.543,0.583,0.627,0.674,0.724,0.778,0.836,0.898,0.965,1.037,1.115,1.198,1.287,1.383,1.486,1.597,1.717,1.845,1.982,2.13,2.289,2.46,2.643,2.841,3.053,3.28,3.525,3.788,4.071,4.374,4.701,5.051,5.428,5.833,6.268,6.736,7.239,7.779,8.359,8.983,9.653,10.373,11.147,11.979,12.872,13.833,14.865,15.974,17.165,18.446,Visibilidad (m),Visibilidad corregida (m)
1,0.019875,397.303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.709,3.238,6.014,8.028,9.809,10.867,9.534,8.709,8.843,9.619,8.414,10.291,9.542,10.408,9.334,10.486,8.97,9.74,9.359,8.355,6.473,5.718,5.076,5.822,6.25,6.133,7.612,8.865,9.986,11.193,11.617,11.446,12.074,12.83,14.306,14.701,15.083,14.425,11.691,10.23,7.454,4.944,3.121,2.86,1.492,1.36,1.121,0.871,0.372,0.435,0.262,0.09,0.119,0,NaN,NaN
2,0.01569,354.235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.899,3.263,6.301,8.558,8.747,9.617,9.553,8.626,8.973,9.986,9.694,9.936,9.658,9.335,10.268,9.605,8.164,8.283,8.374,6.353,6.252,5.581,5.931,5.699,5.901,6.141,6.884,7.748,8.473,8.168,8.938,9.736,10.071,9.451,11.087,12.056,12.089,11.3,10.216,8.361,5.691,4.096,2.655,2.505,1.692,1.444,0.68,0.633,0.298,0.051,0.082,0.095,0,0.038,NaN,NaN
3,0.022194,412.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073,1.393,3.868,6.545,8.318,10.24,10.64,9.876,9.582,9.926,10.965,10.223,10.386,11.653,11.516,11.382,10.154,7.492,7.948,7.338,6.675,6.626,5.868,5.642,5.973,6.082,6.602,7.989,7.336,9.534,10.273,10.284,11.578,11.571,12.939,14.516,14.565,17.601,16.333,15.045,11.555,8.661,5.83,3.793,2.896,1.931,1.268,1.276,0.638,0.603,0.696,0.281,0.076,0.114,0,NaN,NaN
4,0.016065,437.648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065,1.181,4.029,6.68,8.473,10.327,11.007,11.174,10.509,10.082,12.111,10.979,12.734,13.237,13.935,13.358,12.272,10.619,9.761,9.771,9.055,7.021,6.638,6.661,6.793,7.535,7.825,8.93,9.661,10.91,11.878,11.972,11.939,12.436,14.419,15.918,16.017,16.219,15.151,12.417,8.159,5.776,4.497,3.013,2.044,0.935,0.644,0.357,0.278,0.13,0.042,0,0,0.076,0,NaN,NaN
5,0.021783,392.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082,1.407,3.411,5.727,8.636,10.31,11.126,10.446,8.012,9.095,9.715,9.824,11.008,10.42,9.785,10.877,10.164,10.213,9.037,8.125,6.966,5.723,5.27,4.707,4.672,5.854,6.2,6.624,6.457,8.732,8.348,9.103,8.347,10.748,11.764,12.631,13.731,14.929,14.377,14.595,11.711,9.796,7.119,5.557,3.801,2.703,1.825,0.98,0.549,0.217,0.251,0.057,0.167,0.081,0,NaN,NaN
6,0.037512,364.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.641,3.168,4.703,5.541,6.124,6.948,7.309,5.942,5.964,5.466,5.587,5.865,6.957,7.78,7.134,6.628,6.36,6.198,5.259,4.313,4.421,4.009,3.773,3.782,4.033,5.281,5.068,4.586,5.843,6.295,7.058,8.149,8.291,10.66,12.644,12.705,15.713,19.265,20.509,18.522,18.352,14.857,10.745,8.974,6.68,4.751,2.918,1.372,0.727,0.442,0.225,0.091,0.043,0,NaN,NaN
7,0.024185,259.199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.884,2.332,3.98,3.75,5.418,5.746,5.103,4.166,5.247,4.775,3.982,4.237,3.88,4.294,3.856,3.835,3.11,2.821,2.925,2.984,2.298,2.161,2.006,2.319,3.01,3.348,3.674,4.448,5.331,5.922,6.654,6.664,7.98,8.557,10.262,12.025,12.751,13.471,13.498,12.84,10.54,9.574,6.87,5.992,3.895,3.294,1.011,0.66,0.378,0.187,0.083,0.09,0.058,0.022,NaN,NaN
8,0.023543,318.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.964,2.894,4.586,6.608,7.65,6.996,6.78,6.025,5.956,6.279,6.698,5.643,6.255,5.596,5.619,5.103,4.994,3.905,3.998,3.349,3.138,2.88,3.436,3.129,3.568,4.784,5.911,5.772,7.457,8.711,8.487,8.257,11.056,12.177,15.016,14.372,16.057,17.034,14.479,11.539,9.17,7.518,5.363,4.801,2.704,2.249,1.273,0.579,0.476,0.432,0.229,0.152,0,0,NaN,NaN
9,0.036562,343.411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,1.079,2.778,5.108,5.839,7.256,7.191,7.032,6.606,6.186,6.822,6.798,6.23,7.302,6.065,6.341,5.586,4.952,4.977,4.091,3.65,3.441,3.439,3.076,3.577,4.086,4.431,5.321,5.715,5.894,6.795,8.092,8.495,8.775,10.861,11.946,14.09,16.506,16.968,14.369,14.768,13.011,10.864,9.164,7.508,6.939,4.754,3.462,2.098,1.229,0.752,0.6,0.3,0.112,0.044,NaN,NaN
