Tiempo (min),LWC (g/m3),Cn(P/cm3),0.104,0.111,0.12,0.129,0.138,0.149,0.16,0.172,0.184,0.198,0.213,0.229,0.246,0.264,0.284,0.305,0.328,0.352,0.379,0.407,0.437,0.47,0.505,0.543,0.583,0.627,0.674,0.724,0.778,0.836,0.898,0.965,1.037,1.115,1.198,1.287,1.383,1.486,1.597,1.717,1.845,1.982,2.13,2.289,2.46,2.643,2.841,3.053,3.28,3.525,3.788,4.071,4.374,4.701,5.051,5.428,5.833,6.268,6.736,7.239,7.779,8.359,8.983,9.653,10.373,11.147,11.979,12.872,13.833,14.865,15.974,17.165,18.446,Visibilidad (m),Visibilidad corregida (m)
1,0.166249,347.115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074,5.665,12.66,15.494,16.277,18.603,15.536,15.845,12.441,11.32,10.72,8.835,7.074,7.701,6.078,4.86,4.266,3.609,3.047,1.99,2.157,1.483,1.042,1.314,1.069,0.94,0.829,0.957,0.815,0.848,0.754,0.833,0.869,0.815,1.012,1.017,1.161,2.217,1.778,2.348,3.157,4.548,5.504,6.279,7.777,8.616,10.329,10.173,13.059,14.578,15.243,16.057,12.068,10.031,3.347,NaN,NaN
2,0.331197,519.851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,5.473,14.598,16.707,20.436,20.232,19.12,16.917,16.049,12.96,10.849,9.959,7.649,7.933,6.264,5.007,4.612,2.875,3.345,2.757,1.8,2.015,1.111,1.019,1.671,1.727,1.436,1.155,1.274,0.996,1.152,0.966,1.175,0.748,1.228,1.224,1.742,1.871,2.914,4.622,5.363,7.59,9.127,12.606,13.835,18.556,20.353,26.853,27.261,29.768,32.049,32.274,26.157,17.112,5.172,NaN,NaN
3,0.275336,455.189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182,5.9,14.025,16.271,17.663,18.34,17.775,16.058,13.724,11.332,10.943,9.509,7.533,7.035,5.379,4.906,4.165,3.644,2.688,2.161,1.91,1.685,1.707,1.068,1.043,1.028,1.063,0.969,1.104,1.113,1.028,1.291,1.235,1.065,1.071,1.263,1.843,2.649,3.838,3.52,5.167,7.171,7.775,9.02,12.569,15.884,18.112,21.297,22.273,22.862,25.346,23.826,21.609,15.745,5.806,NaN,NaN
4,0.441083,678.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206,5.801,15.812,20.455,23.029,23.534,22.68,21.069,19.37,15.7,14.962,14.919,12.305,10.989,10.659,8.519,7.578,6.115,4.946,4.272,3.192,3.289,2.289,1.874,1.956,2.227,2.039,1.805,1.18,1.289,1.235,1.001,0.901,1.073,1.554,2.237,1.386,2.082,3.285,4.264,5.889,8.334,9.407,13.952,20.241,23.916,30.156,33.7,37.234,43.481,46.393,39.273,31.712,23.836,7.465,NaN,NaN
5,0.699722,844.437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.648,7.144,18.823,21.814,26.296,27.965,27.32,25.869,22.194,19.257,18.169,18.013,13.724,12.276,12.348,9.043,8.535,7.578,6.181,5.353,3.821,3.324,2.6,2.496,2.112,1.949,2.033,1.928,1.961,1.484,1.283,1.238,0.863,1.399,1.127,1.898,2.255,2.957,3.451,3.644,6.017,8.038,10.169,12.8,17.38,21.307,29.759,34.252,42.146,49.194,58.784,65.932,61.322,54.542,20.422,NaN,NaN
6,0.536639,669.939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042,6.919,16.33,20.594,22.447,23.108,23.909,20.324,19.402,14.915,13.787,13.38,10.901,10.078,8.907,8.355,6.878,5.098,4.435,4.357,3.231,2.538,2.205,1.611,1.78,2.104,1.329,1.391,1.303,1.395,1.181,0.917,1.322,1.115,1.334,1.516,1.906,2.936,3.162,3.958,4.888,6.826,8.276,10.364,12.826,16.763,20.343,28.112,32.35,38.209,44.574,49.084,45.664,43.213,16.048,NaN,NaN
7,0.214218,398.822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,6.869,15.3,18.687,18.502,20.31,18.443,18.289,14.605,12.045,10.246,8.425,7.321,5.218,4.769,3.194,2.608,2.907,1.712,1.677,1.176,1.099,0.741,0.713,0.995,0.782,0.725,0.642,0.681,0.849,1.109,0.897,1.768,1.532,1.882,1.784,1.855,2.861,3.427,4.143,4.33,5.103,6.187,8.148,10.1,11.182,13.002,15.385,15.604,15.751,19.19,18.715,16.115,13.911,5.271,NaN,NaN
8,0.121536,294.307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312,5.087,12.038,13.521,13.267,12.941,14.361,12.002,10.555,9.74,9.892,6.832,5.706,5.597,4.902,4.305,3.45,2.869,2.2,2.169,1.972,1.492,1.225,1.164,0.98,0.964,1.065,0.999,0.883,1.134,0.63,0.756,0.859,1.012,1.169,1.57,2.081,1.716,3.169,3.896,3.336,4.863,4.991,6.748,8.013,8.037,9.012,10.574,10.103,9.974,9.574,11.372,9.164,5.6,2.46,NaN,NaN
9,0.500327,741.408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139,6.363,16.004,19.904,20.631,22.675,24.713,23.605,18.336,18.134,15.821,14.184,12.04,11.883,10.306,9.285,7.52,6.727,5.481,4.499,4.214,3.627,2.645,2.245,1.961,2.255,1.991,1.901,1.705,1.737,2.055,1.47,1.712,1.379,2.028,1.802,2.73,3.126,4.783,5.876,7.627,9.792,12.849,18.116,20.387,27.436,30.226,33.982,42.124,46.239,50.953,50.022,37.863,25.867,8.435,NaN,NaN
