Tiempo (min),LWC (g/m3),Cn(P/cm3),0.104,0.111,0.12,0.129,0.138,0.149,0.16,0.172,0.184,0.198,0.213,0.229,0.246,0.264,0.284,0.305,0.328,0.352,0.379,0.407,0.437,0.47,0.505,0.543,0.583,0.627,0.674,0.724,0.778,0.836,0.898,0.965,1.037,1.115,1.198,1.287,1.383,1.486,1.597,1.717,1.845,1.982,2.13,2.289,2.46,2.643,2.841,3.053,3.28,3.525,3.788,4.071,4.374,4.701,5.051,5.428,5.833,6.268,6.736,7.239,7.779,8.359,8.983,9.653,10.373,11.147,11.979,12.872,13.833,14.865,15.974,17.165,18.446,Visibilidad (m),Visibilidad corregida (m)
1,0.010495,143.195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2661,2.8844,4.6283,6.278,6.4096,5.0339,4.2188,3.9101,3.0554,2.6749,1.677,1.7467,1.234,0.7119,0.5879,0.8305,0.7015,0.8826,0.929,0.8637,0.7329,0.9333,0.8819,1.2697,1.4553,1.6218,1.5369,1.8311,2.4719,2.5051,3.3539,3.7348,4.172,4.9157,6.5078,6.3,7.0031,8.3579,7.1835,6.2103,6.0978,6.0441,3.479,2.4928,1.0696,0.3085,0.0191,0.0242,0.1179,0.013,0.026,0,0,0,30,20
2,0.014563,197.821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,0.768,3.081,3.966,5.065,4.939,4.46,3.974,2.748,2.189,2.183,2.063,1.734,1.644,1.244,1.123,1.296,0.963,0.874,1.277,1.063,1.346,1.728,1.818,2.144,2.527,3.676,3.675,4.465,4.392,5.978,6.013,6.908,8.144,10.177,11.268,11.374,12.194,10.758,10.849,8.731,6.661,6.526,4.401,2.722,1.609,0.583,0.221,0.123,0.084,0.039,0,0,0,0,20,30
3,0.013618,178.936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042,0.982,2.648,4.548,5.119,5.209,4.329,3.656,2.344,2.39,1.398,1.76,0.823,1.519,0.729,0.8,0.832,1.014,1.454,1.172,1.144,1.487,1.585,1.52,1.424,2.18,2.696,3.304,4.013,4.368,4.46,4.934,6.086,7.416,8.617,10.283,10.292,11.209,10.832,9.264,7.146,6.358,5.495,4.5,2.576,1.383,1.003,0.313,0.11,0.128,0.043,0,0,0,0,30,30
4,0.01446,197.741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.767,2.92,4.323,5.215,4.889,5.088,4.134,2.984,2.785,2.31,2.189,1.209,1.396,1.313,0.94,1.044,1.025,0.969,1.053,1.1,1.245,1.301,1.389,1.918,2.349,3.004,3.477,3.293,4.328,4.536,5.48,6.829,9.012,9.015,10.117,12.083,13.848,13.807,13.148,8.66,8.237,5.032,3.954,1.966,1.108,0.285,0.468,0.073,0.085,0,0.039,0,0,0,30,40
5,0.011358,157.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329,0.9342,2.0754,3.6873,4.8723,4.6542,3.9282,2.9905,2.8237,2.0058,1.6558,1.7405,1.4969,0.8895,0.8067,1.1681,0.8603,1.2312,0.5674,1.0114,0.8462,1.1645,1.1519,1.31,1.307,1.5985,2.1832,2.9037,3.0447,3.4013,3.9945,3.9585,4.9725,5.8108,8.2136,8.3007,9.3069,9.9517,9.6278,8.9768,7.1677,7.4061,4.7968,3.3603,1.7623,0.7036,0.2561,0.2091,0.0577,0.0059,0.0391,0,0,0,0,40,30
6,0.008643,156.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326,1.1654,4.5184,4.58,6.1589,7.5126,5.7564,5.6858,4.7678,4.1143,3.754,3.1454,2.2094,2.4214,1.6697,1.0467,0.8955,1.1955,1.2066,1.0354,1.1158,0.6862,1.1168,1.1236,1.084,1.4736,1.8922,2.2004,2.5636,3.6118,3.7198,3.6645,3.6487,5.1122,5.7493,6.2345,7.4312,7.798,7.7307,6.5656,5.3533,4.5808,3.8651,2.1093,1.6801,0.8263,0.25,0.0763,0.0012,0,0.0388,0,0,0,0,30,40
7,0.010515,167.465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042,1.067,2.693,5.043,6.271,6.884,5.778,5.275,3.563,3.834,3.266,2.707,2.383,1.675,1.149,1.676,1.475,0.872,0.753,1.202,0.88,1.088,1.074,0.983,1.301,1.637,1.789,2.205,2.671,3.511,4.025,4.291,4.039,5.507,6.122,7.277,8.459,9.157,10.385,9.42,7.798,6.459,4.576,2.947,1.479,0.617,0.041,0.015,0.024,0.018,0.061,0,0,0,0,40,30
8,0.012545,207.748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042,1.077,4.161,6.491,6.915,8.475,7.077,6.723,5.473,4.675,3.823,3.462,3.15,3.325,2.331,1.77,1.716,1.488,1.396,1.597,1.772,2.034,1.368,1.161,1.025,2.068,3.017,2.789,3.07,4.226,4.448,5.431,5.88,6.092,7.671,9.781,9.853,11.6,11.868,10.47,8.215,6.579,4.875,3.579,1.962,1.056,0.491,0.004,0.067,0.109,0.021,0,0,0,0,30,40
9,0.015764,256.683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221,4.869,6.907,7.821,8.272,7.437,6.764,5.594,4.379,3.403,3.51,2.694,2.651,2.291,1.835,1.573,1.721,1.496,1.833,1.496,1.466,1.897,2.023,1.949,2.579,3.779,4.734,4.437,6.102,5.952,7.775,8.335,10.366,11.049,14.462,14.751,16.144,16.779,13.803,10.243,7.496,5.108,3.441,2.291,0.911,0.611,0.313,0.079,0.018,0.021,0,0,0,0,40,50
