Tiempo (min),LWC (g/m3),Cn(P/cm3),0.104,0.111,0.12,0.129,0.138,0.149,0.16,0.172,0.184,0.198,0.213,0.229,0.246,0.264,0.284,0.305,0.328,0.352,0.379,0.407,0.437,0.47,0.505,0.543,0.583,0.627,0.674,0.724,0.778,0.836,0.898,0.965,1.037,1.115,1.198,1.287,1.383,1.486,1.597,1.717,1.845,1.982,2.13,2.289,2.46,2.643,2.841,3.053,3.28,3.525,3.788,4.071,4.374,4.701,5.051,5.428,5.833,6.268,6.736,7.239,7.779,8.359,8.983,9.653,10.373,11.147,11.979,12.872,13.833,14.865,15.974,17.165,18.446,Visibilidad (m),Visibilidad corregida (m)
1,0.030533,83.299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083,0.041,0.301,0.091,0.442,0.185,0.155,0.233,0.349,0.539,0.383,0.511,0.416,0.173,0.582,0.316,0.328,0.334,0.277,0.45,0.265,0.21,0.166,0.352,0.296,0.355,0.25,0.383,0.426,0.481,0.622,0.643,0.454,0.771,1.171,1.153,1.465,1.927,2.856,2.915,4.114,5.275,7.319,8.978,10.294,12.329,8.365,2.497,0.557,0.1,0.058,0.053,0.005,0,40,41
2,0.041899,107.103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082,0.041,0.145,0.152,0.254,0.386,0.267,0.293,0.427,0.39,0.241,0.446,0.275,0.189,0.152,0.073,0.375,0.196,0.122,0.224,0.147,0.208,0.216,0.261,0.255,0.198,0.156,0.354,0.425,0.307,0.373,0.53,0.536,0.544,0.699,0.94,1.387,1.92,3.413,4.694,6.233,8.682,9.693,13.925,16.52,15.956,9.556,3.044,0.622,0.246,0.122,0.053,0.119,0.038,41,41
3,0.017709,54.512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0814,0.0407,0.1437,0.1411,0.0466,0.1975,0.3019,0.3596,0.1112,0.385,0.3352,0.5096,0.4409,0.4671,0.3133,0.1943,0.3313,0.1665,0.2927,0.2702,0.173,0.1794,0.3919,0.1901,0.2066,0.2828,0.2831,0.2814,0.2449,0.5279,0.6993,0.608,0.667,0.7165,0.7176,0.7829,1.1917,1.2377,1.9045,2.6123,3.4506,3.3553,4.3415,5.1094,7.0098,6.4001,3.9995,1.2598,0.3839,0.072,0.0637,0,0.0155,0.0222,41,41
4,0.02263,65.178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407,0.0814,0.1221,0.1723,0.5193,0.1315,0.3843,0.2974,0.2016,0.4251,0.2854,0.4208,0.3556,0.2463,0.2584,0.0849,0.2925,0.2881,0.3148,0.4675,0.2844,0.2324,0.0718,0.1382,0.2758,0.1674,0.3418,0.4988,0.5574,0.1641,0.4283,0.5975,0.4537,0.6412,0.7984,0.9578,1.1223,1.6253,2.4476,3.2053,3.3402,3.827,5.8987,7.2057,7.866,8.5581,5.906,1.6159,0.3422,0.1553,0.0255,0,0.0379,0,41,40
5,0.046646,118.264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117,0.151,0.43,0.123,0.369,0.205,0.454,0.222,0.429,0.222,0.119,0.381,0.317,0.329,0.395,0.227,0.281,0.355,0.19,0.357,0.237,0.385,0.227,0.224,0.183,0.167,0.135,0.463,0.353,0.529,0.514,0.762,1.009,0.977,1.302,2.403,2.912,3.672,5.51,6.628,8.245,9.659,13.207,17.178,17.164,12.893,4.384,0.876,0.084,0.117,0.107,0.025,0.06,41,40
6,0.045675,112.749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.123,0.246,0.214,0.236,0.189,0.345,0.366,0.304,0.408,0.324,0.23,0.082,0.23,0.152,0.073,0.223,0.309,0.225,0.413,0.239,0.357,0.176,0.261,0.193,0.27,0.344,0.38,0.425,0.34,0.66,0.416,0.615,0.583,0.87,1.285,1.651,2.237,3.407,4.947,5.635,8.589,10.052,12.206,15.022,18.094,12.744,4.863,0.674,0.153,0.198,0.091,0.02,0.022,40,39
7,0.035807,94.504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163,0.134,0.284,0.202,0.24,0.304,0.369,0.666,0.503,0.365,0.175,0.399,0.569,0.261,0.46,0.275,0.303,0.348,0.264,0.335,0.174,0.151,0.317,0.225,0.176,0.209,0.387,0.322,0.459,0.375,0.557,0.523,0.512,0.476,0.982,1.069,1.183,2.165,2.897,3.68,4.773,6.879,8.567,10.469,12.712,14.359,9.396,3.013,0.723,0.044,0.038,0,0.038,0.038,40,39
8,0.043918,116.907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123,0.175,0.245,0.365,0.29,0.264,0.3,0.244,0.124,0.138,0.283,0.205,0.462,0.291,0.135,0.283,0.306,0.272,0.213,0.239,0.331,0.168,0.174,0.247,0.187,0.567,0.373,0.426,0.352,0.609,0.623,0.773,0.763,0.862,1.591,1.831,3.122,4.384,5.726,6.657,9.211,10.762,13.7,16.824,16.305,11.369,3.228,0.515,0.196,0.038,0.038,0,0,39,40
9,0.026309,78.237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.157,0.241,0.18,0.118,0.303,0.437,0.35,0.221,0.326,0.102,0.243,0.19,0.35,0.421,0.18,0.371,0.275,0.264,0.183,0.167,0.212,0.198,0.174,0.337,0.445,0.589,0.549,0.7,0.631,0.686,0.706,0.925,0.955,1.273,1.568,1.776,2.453,3,3.398,4.729,4.61,6.267,7.801,9.078,11.438,6.498,1.833,0.189,0.059,0.019,0.021,0,0,39,40
10,0.033702,94.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.041,0.122,0.041,0.297,0.38,0.138,0.399,0.495,0.486,0.348,0.481,0.186,0.302,0.396,0.205,0.214,0.199,0.176,0.245,0.26,0.153,0.061,0.069,0.061,0.319,0.225,0.202,0.527,0.229,0.552,0.391,0.496,0.613,0.808,1.348,1.681,1.823,3.365,4.654,5.872,7.431,9.979,11.911,14.894,13.199,6.375,1.394,0.438,0.122,0.077,0,0,0,40,40
11,0.04351,123.843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.252,0.303,0.193,0.424,0.55,0.315,0.384,0.244,0.124,0.234,0.167,0.335,0.243,0.344,0.318,0.346,0.192,0.321,0.203,0.099,0.119,0.096,0.313,0.294,0.263,0.436,0.487,0.53,0.342,0.855,0.799,0.684,0.866,1.485,1.534,2.05,3.709,5.106,6.605,8.109,9.7,12.899,15.19,17.874,18.061,7.234,1.631,0.376,0.141,0.134,0.173,0.114,0,40,40
12,0.0493,162.314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044,0.237,0.664,1.072,1.307,0.848,0.853,1.205,1.032,1.126,0.902,1.115,1.033,0.827,0.957,0.956,1.36,0.615,0.727,0.6,0.733,0.723,0.624,0.505,0.456,0.518,0.672,0.72,1.059,0.923,1.076,1.324,1.176,1.275,1.623,2.268,2.778,3.855,6.663,7.482,10.398,12.569,16.381,20.943,19.957,17.312,8.429,1.725,0.547,0.039,0.001,0.078,0,0,40,40
13,0.036086,177.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248,0.968,1.21,1.924,1.982,2.27,2.605,2.132,1.989,2.494,2.011,1.924,1.841,2.193,1.982,2.245,1.772,1.884,1.776,1.413,1.374,0.771,1.242,1.244,1.426,1.314,1.511,1.801,1.791,2.086,2.431,1.874,2.432,2.199,2.113,2.582,4.282,5.921,7.124,7.809,11.161,14.888,16.285,19.817,15.351,7.426,1.563,0.267,0.245,0.154,0.064,0.071,0.02,0.022,40,39
14,0.053506,185.137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082,0.305,0.313,0.826,0.541,0.499,0.535,0.946,0.621,1.022,0.678,0.84,0.604,0.52,1.069,0.916,0.394,0.485,0.364,0.377,0.467,0.445,0.46,0.47,0.486,0.651,0.352,0.449,0.819,0.901,0.85,0.976,1.238,1.611,1.915,2.634,4.578,6.212,10.021,11.731,15.055,17.796,23.004,26.336,23.919,14.165,4.104,0.881,0.248,0.146,0.071,0.134,0.076,0,40,39
15,0.04663,164.576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177,0.329,0.627,0.729,0.375,0.379,0.532,0.868,0.742,0.487,0.868,0.679,0.773,0.636,0.706,0.766,0.599,0.479,0.446,0.471,0.595,0.671,0.298,0.567,0.547,0.638,0.588,0.57,0.87,0.923,1.195,1.233,1.338,2.056,2.279,3.921,5.601,8.614,11.002,12.34,15.163,20.65,23.454,21.901,11.567,3.122,0.579,0.184,0.178,0,0.116,0.153,0,39,40
