Tiempo (min),LWC (g/m3),Cn(P/cm3),0.104,0.111,0.12,0.129,0.138,0.149,0.16,0.172,0.184,0.198,0.213,0.229,0.246,0.264,0.284,0.305,0.328,0.352,0.379,0.407,0.437,0.47,0.505,0.543,0.583,0.627,0.674,0.724,0.778,0.836,0.898,0.965,1.037,1.115,1.198,1.287,1.383,1.486,1.597,1.717,1.845,1.982,2.13,2.289,2.46,2.643,2.841,3.053,3.28,3.525,3.788,4.071,4.374,4.701,5.051,5.428,5.833,6.268,6.736,7.239,7.779,8.359,8.983,9.653,10.373,11.147,11.979,12.872,13.833,14.865,15.974,17.165,18.446,Visibilidad (m),Visibilidad corregida (m)
1,0.079078,345.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073,3.607,9.62,11.912,12.482,11.926,9.941,10.19,6.371,6.122,5.306,5.005,3.998,3.569,3.442,3.307,3.161,2.317,2.069,1.769,1.948,1.483,0.86,1.066,1.2,1.49,1.392,1.648,1.849,1.872,1.635,1.697,2.431,2.858,3.072,3.89,5.269,7.685,10.153,12.679,15.692,17.189,17.783,19.254,21.845,21.614,19.524,13.458,9.154,4.437,2.21,0.891,0.097,0.26,0.045,NaN,NaN
2,0.057771,343.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179,4.186,10.159,12.492,12.686,13.196,13.113,11.105,8.425,8.164,7.653,6.401,5.477,4.777,5.954,5.387,4.548,3.642,3.487,3.369,2.523,2.901,2.467,1.905,1.733,1.861,2.066,2.059,2.19,2.995,2.784,2.815,3.285,3.107,4.169,4.741,6.121,8.355,8.926,11.941,12.963,15.33,13.96,14.555,15.224,13.2,11.796,9.778,6.614,3.73,1.734,0.658,0.124,0.123,0,NaN,NaN
3,0.040662,384.728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106,3.583,10.455,13.447,15.472,16.952,15.257,13.116,13.161,10.892,11.072,8.938,8.623,9.342,7.843,7.795,6.636,7.425,5.886,4.837,4.542,4.63,3.679,3.785,3.713,3.744,3.563,3.552,4.105,3.768,5.073,5.642,4.128,4.925,4.874,6.484,6.709,9.779,10.807,11.874,12.101,12.408,11.324,10.568,10.091,7.997,6.872,4.871,4.108,1.996,0.917,0.652,0.341,0.271,0,NaN,NaN
4,0.052783,383.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105,3.283,9.529,12.556,13.512,15.584,14.614,13.366,11.139,9.038,8.962,8.336,8.122,7.848,6.181,7.484,5.737,4.975,4.397,3.772,3.666,3.289,3.17,2.892,2.18,2.963,2.689,3.126,3.376,3.726,3.71,3.958,3.874,4.305,5.514,6.94,6.83,10.312,12.174,14.743,14.677,15.092,15.363,14.738,14.565,11.01,8.966,6.927,4.083,3.021,1.262,0.963,0.433,0.225,0.12,NaN,NaN
5,0.072321,405.813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098,3.704,7.632,10.222,10.968,13.029,11.869,9.371,8.456,6.512,6.462,5.515,5.091,4.712,4.266,3.791,3.712,3.155,3.096,2.22,2.392,2.04,1.41,1.631,1.679,2.002,1.644,2.069,2.254,2.522,2.967,3.507,4.639,5.079,6.481,7.953,11.12,11.892,18.037,21.391,22.476,25.112,24.286,25.178,22.501,18.343,13.743,8.022,4.457,2.645,1.147,0.644,0.308,0.326,0.038,NaN,NaN
6,0.049579,384.139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097,3.676,8.89,10.753,12.823,13.489,12.614,10.664,11.106,9.314,8.75,8.424,7.175,7.981,6.789,6.696,5.514,4.945,4.847,4.64,3.837,3.775,2.991,3.154,3.086,3.598,3.607,3.501,3.396,4.598,4.377,4.13,4.16,4.725,4.878,7.52,9.673,11.698,13.937,15.283,15.515,16.652,15.015,16.143,13.979,10.896,7.566,4.922,3.477,2.01,1.322,0.882,0.372,0.215,0.06,NaN,NaN
7,0.039691,377.078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065,3.903,10.622,13.921,15.677,15.556,15.726,14.259,12.231,10.224,11.537,10.672,8.112,9.163,9.094,8.323,7.194,7.683,6.419,6.145,4.994,4.244,4.158,4.091,3.842,4.117,3.59,4.124,4.092,3.158,3.752,4.199,3.166,4.216,4.398,5.203,6.32,6.937,9.582,10.755,9.581,12.126,11.73,10.271,9.278,9.181,6.93,4.641,3.194,1.864,1.241,0.873,0.362,0.341,0,NaN,NaN
8,0.06805,428.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179,4.055,9.612,13.066,15.738,16.825,15.631,16.647,14.158,11.25,11.316,10.412,9.374,9.632,9.174,8.785,7.979,7.003,5.915,6.934,5.302,4.659,3.952,3.867,3.595,3.431,3.313,3.464,3.316,4.538,3.368,3.947,3.577,4.94,4.831,6.064,5.994,8.528,10.088,11.561,13.275,14.021,13.941,15.336,14.21,12.307,11.539,9.236,5.827,4.334,2.872,2.342,1.298,1.104,0.499,NaN,NaN
9,0.060904,414.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073,4.014,8.63,12.159,14.451,15.005,15.428,13.867,12.897,10.422,9.355,8.486,7.954,8.282,7.938,6.968,5.887,5.989,4.75,5.126,3.774,3.321,3.154,2.601,2.923,2.827,3.368,2.732,3.069,3.5,3.635,4.473,4.725,4.861,5.945,5.809,8.152,10.626,12.863,15.384,16.161,17.538,18.22,16.965,14.367,14.497,11.961,7.068,4.834,2.849,2.194,1.224,0.556,0.305,0.002,NaN,NaN
