Tiempo (min),LWC (g/m3),Cn(P/cm3),0.104,0.111,0.12,0.129,0.138,0.149,0.16,0.172,0.184,0.198,0.213,0.229,0.246,0.264,0.284,0.305,0.328,0.352,0.379,0.407,0.437,0.47,0.505,0.543,0.583,0.627,0.674,0.724,0.778,0.836,0.898,0.965,1.037,1.115,1.198,1.287,1.383,1.486,1.597,1.717,1.845,1.982,2.13,2.289,2.46,2.643,2.841,3.053,3.28,3.525,3.788,4.071,4.374,4.701,5.051,5.428,5.833,6.268,6.736,7.239,7.779,8.359,8.983,9.653,10.373,11.147,11.979,12.872,13.833,14.865,15.974,17.165,18.446,Visibilidad (m),Visibilidad corregida (m)
1,0.049271,61.074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0811,0.1217,0.0406,0,0.1275,0.1407,0.0155,0.0107,0.0492,0.0615,0.1215,0.0918,0.0701,0,0,0.0404,0,0.0404,0.0441,0.0769,0,0,0,0,0.0305,0.0154,0.0825,0.0438,0.1042,0.0349,0.1102,0.1811,0.1178,0.0991,0.1244,0.2647,0.4171,0.5092,0.4219,0.9203,1.2947,2.0726,2.6872,3.6233,4.2824,5.916,7.5272,8.4888,9.9188,6.9378,3.1078,0.522,0.0473,0.0375,51,51
2,0.038733,68.808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122,0.1735,0.1207,0.3216,0.3288,0.521,0.74,0.4963,0.6474,0.2999,0.7742,0.7811,1.1926,1.2159,0.7574,0.6783,0.5828,0.3777,0.6064,0.3862,0.3281,0.3866,0.3453,0.2153,0.3482,0.5148,0.4238,0.3148,0.3409,0.4008,0.369,0.4236,0.6037,0.5647,0.5178,0.6452,0.689,1.2163,1.4767,1.3661,2.2151,3.368,3.5361,3.6758,5.0799,6.0335,7.6613,8.1421,4.4074,1.8275,0.2092,0.0378,0,52,52
3,0.023571,46.169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0811,0.0405,0.1275,0.0347,0.1621,0.062,0.22,0.1231,0.2868,0.2099,0.2143,0.1646,0.205,0.0929,0.1337,0.1129,0.0582,0.0183,0.1162,0.1158,0.1709,0.0344,0.107,0.0709,0.0691,0.1777,0.1741,0.1803,0.337,0.4589,0.3131,0.5342,0.5182,0.7135,1.0501,1.3613,1.4119,1.8141,2.558,2.2142,3.0195,3.4564,3.2526,4.5155,4.9303,3.6962,3.6877,1.8239,0.6916,0.2416,0.0048,0,51,53
4,0.015825,36.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0812,0.203,0.0812,0.1814,0.3078,0.233,0.3734,0.1217,0,0.1621,0.081,0.1748,0.1918,0.1636,0.239,0.0447,0.0767,0.0871,0.0744,0.061,0.1523,0.0862,0.0841,0.1627,0.1864,0.1013,0.2076,0.1456,0.1265,0.333,0.2326,0.523,0.6527,0.5956,1.0968,1.0862,1.0704,1.5141,1.676,2.0532,2.686,2.5881,3.2154,3.0888,3.1158,3.2222,1.9963,0.8155,0.197,0.123,0.0097,0,52,53
5,0.03544,70.361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322,0.0085,0.0988,0.1452,0.4472,0.4242,0.3732,0.4113,0.3357,0.2031,0.4852,0.4003,0.5088,0.525,0.4326,0.355,0.2629,0.4881,0.3998,0.2867,0.2478,0.3822,0.3545,0.1977,0.2244,0.3449,0.1383,0.3627,0.4086,0.6319,0.3682,0.5752,0.311,0.3873,0.6231,0.7784,1.0981,1.3128,0.9978,1.9165,1.9905,2.3331,3.1075,3.4344,4.8302,5.6379,6.4973,7.123,8.2273,5.3043,2.5471,0.8912,0.1519,0,0,53,53
6,0.029502,57.503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1109,0.1037,0.2431,0.2348,0.1221,0.1093,0.1777,0.1416,0.1432,0.0407,0.2033,0.2553,0.1639,0.1233,0.1907,0.0512,0.2072,0.1453,0.0405,0.0524,0.1204,0.1222,0.121,0.2224,0.2386,0.2458,0.1869,0.1749,0.4128,0.3406,0.268,0.3217,0.5283,0.6968,0.9063,1.1087,1.2812,1.7624,2.4694,2.8268,3.5883,3.3681,3.487,4.4361,5.2396,6.4268,6.2125,4.8959,2.2134,0.3629,0.0573,0,0,53,55
7,0.016237,65.799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0811,0.1216,0.2027,0.2122,0.535,0.5032,0.3046,0.4819,0.4704,0.5673,0.4159,0.6545,0.459,0.7107,0.6363,0.3271,0.3662,0.7011,0.3902,0.2874,0.4047,0.4103,0.4159,0.2926,0.3892,0.5567,0.5823,0.6288,0.9083,0.683,1.0387,0.9681,1.2217,1.6892,2.1243,2.1544,3.4464,4.0159,4.392,4.5475,4.5582,3.2454,3.2217,2.9039,2.8541,1.9485,2.702,2.2299,1.8211,0.8132,0.203,0,0,0,53,59
8,0.023705,87.144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2063,0.3735,0.4453,0.4449,0.8886,0.9207,0.819,0.7084,0.9073,0.6876,0.604,0.8128,1.1434,0.7743,0.7217,0.5714,0.9172,0.7917,0.4933,0.461,0.3188,0.4126,0.3973,0.4133,0.5805,0.4586,0.479,0.7668,0.7003,0.9148,1.3065,1.5736,1.3197,1.4811,2.4074,2.8678,3.0875,3.2831,4.3437,4.9053,5.4923,5.4499,5.5723,4.6588,4.4816,4.303,4.7576,3.4087,2.1197,0.847,0.3235,0.019,0,0,55,62
9,0.033742,71.863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405,0.1796,0.1149,0.3539,0.4286,0.5531,0.5064,0.375,0.3206,0.3866,0.5248,0.5295,0.4749,0.3757,0.4637,0.2056,0.2057,0.358,0.3299,0.3409,0.2027,0.2315,0.0773,0.1385,0.1994,0.3064,0.1275,0.1937,0.3515,0.3036,0.6963,0.7992,0.6783,0.7428,1.2121,0.957,1.1258,1.623,2.1621,2.7587,3.0665,3.462,4.4966,5.2771,6.1891,5.9124,7.1377,6.4046,4.4218,2.413,0.9384,0.0708,0.1178,0,59,62
