Tiempo (min),LWC (g/m3),Cn(P/cm3),0.104,0.111,0.12,0.129,0.138,0.149,0.16,0.172,0.184,0.198,0.213,0.229,0.246,0.264,0.284,0.305,0.328,0.352,0.379,0.407,0.437,0.47,0.505,0.543,0.583,0.627,0.674,0.724,0.778,0.836,0.898,0.965,1.037,1.115,1.198,1.287,1.383,1.486,1.597,1.717,1.845,1.982,2.13,2.289,2.46,2.643,2.841,3.053,3.28,3.525,3.788,4.071,4.374,4.701,5.051,5.428,5.833,6.268,6.736,7.239,7.779,8.359,8.983,9.653,10.373,11.147,11.979,12.872,13.833,14.865,15.974,17.165,18.446,Visibilidad (m),Visibilidad corregida (m)
1,0.01425,49.847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1657,0.46,0.5527,0.584,0.751,0.4147,0.6537,0.5331,0.4823,0.8899,0.7149,0.5148,0.6893,0.7022,0.7397,0.8396,0.5606,0.7776,0.4568,0.4904,0.2534,0.2356,0.2235,0.2581,0.2829,0.2502,0.5746,0.4528,0.8017,0.9207,0.8667,1.2011,1.1906,1.3088,1.395,1.4109,1.9814,1.9027,1.412,2.1428,2.0387,1.8359,1.6971,2.085,1.3439,2.074,1.7181,1.6529,1.5209,1.5114,1.0084,0.2795,0.0425,0,57,55
2,0.023553,67.264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0842,0.3489,0.628,0.6046,0.4119,0.7531,0.8996,0.7247,0.5486,0.6635,0.7728,1.1509,1.1358,1.1137,1.3398,1.0904,0.9908,1.1534,0.5898,0.5464,0.5758,0.761,0.5653,0.5832,0.5166,0.7522,0.5591,0.6644,0.5227,0.867,0.8057,0.608,0.8783,1.0916,1.1006,1.425,0.9931,1.5045,2.6794,2.2656,2.647,3.1267,3.2702,2.9936,3.0184,2.9173,3.4724,3.0643,3.0369,2.4407,1.5542,0.4106,0.0423,0,56,50
3,0.030673,144.686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1658,0.3273,1.3569,1.4338,1.1622,1.9009,1.9763,1.6284,2.2605,2.0233,2.1079,2.4141,2.7527,2.3845,2.9342,2.704,2.8304,2.3945,2.3445,2.337,1.7795,1.7035,2.1391,1.2918,1.6881,1.8992,2.012,1.882,2.4115,2.7552,3.7069,4.3394,3.8008,5.0961,3.7116,4.63,5.8915,6.4012,6.1876,5.4055,3.7844,3.3944,3.5946,2.7848,3.206,2.8415,2.6572,3.4813,5.1818,3.4473,1.5166,0.5072,0.0802,0.0375,55,48
4,0.020808,67.518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1626,0.3195,0.2901,0.2533,0.6116,0.5352,0.605,0.5666,0.7727,0.6516,0.6388,0.6747,0.5983,0.7024,0.671,0.7644,0.8434,0.5171,0.7092,0.5894,0.3641,0.5049,0.3467,0.4657,0.6506,0.8555,0.7114,0.8933,0.9803,1.2523,1.1533,1.2113,1.7624,1.9569,1.9266,2.1512,2.6533,2.7123,3.2502,3.1348,2.9598,2.31,2.8171,2.5166,2.3534,2.6033,1.9885,3.1626,2.3446,2.5096,1.195,0.263,0.0358,0.0444,50,48
5,0.025355,101.974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0813,0.2438,0.4171,0.1923,0.2496,0.6284,0.2613,0.4551,0.4146,0.2645,0.2062,0.2103,0.7012,0.3398,0.5714,0.5357,0.459,0.3198,0.4978,0.6387,0.45,0.2626,0.4451,0.4657,0.5434,0.5775,0.5835,1.0379,1.684,1.6143,1.4127,1.6292,2.3503,2.4481,3.3177,3.2208,6.0315,7.1098,7.5864,8.8644,8.5272,7.4566,6.6343,4.8522,4.1455,2.4885,1.7646,1.7342,1.506,2.0947,1.0117,0.336,0.0997,0,48,50
6,0.014997,84.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1215,0.4169,0.4553,0.7764,0.6715,0.9073,0.9196,0.916,1.5107,1.2951,1.0995,1.3665,1.3839,1.5573,1.8697,1.3401,1.8284,1.5022,1.2184,1.357,1.3113,0.8503,0.9559,0.8769,1.0448,0.95,0.8768,0.7344,1.1439,0.8908,0.8083,1.328,1.3327,1.2829,1.9429,1.8519,2.476,4.0134,3.8074,4.2669,5.069,3.9813,4.719,4.4629,3.7196,2.435,1.8094,1.2424,0.8529,0.4598,0.1585,0.0568,0,0,48,51
7,0.029884,79.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085,0.0956,0.1156,0.2432,0.6423,0.3857,0.5918,0.2659,0.423,0.6715,0.3932,0.4033,0.3889,0.6103,0.5069,0.3711,0.2892,0.2158,0.4469,0.3922,0.3305,0.2961,0.2346,0.2249,0.3606,0.3544,0.3529,0.4775,0.3178,0.3924,0.6881,1.0151,0.8331,0.6083,0.9635,2.1594,2.0149,2.4964,3.2193,4.3727,4.3984,5.1804,5.2687,6.673,6.8839,6.6303,5.2454,4.4489,2.8731,1.4094,0.6126,0.2628,0.0049,0,50,51
8,0.017479,84.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5827,1.7785,2.0195,1.934,2.1662,1.3141,1.2884,1.2745,0.9804,1.0615,1.5843,1.4876,1.6446,1.2676,1.5706,1.7894,1.5298,1.3164,1.4702,1.0285,1.1036,0.9672,0.9193,0.6687,0.6467,0.9015,0.967,1.1878,1.1843,1.1527,1.2832,1.302,1.4496,1.2345,1.5147,1.7242,1.9473,2.7106,3.0343,2.7232,2.8211,3.4722,2.4258,2.9908,2.9558,3.0025,2.1244,2.8003,2.1705,1.209,0.5177,0.1085,0.0048,0,51,49
9,0.028392,68.732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2899,0.6926,0.624,0.5714,0.5576,0.9241,0.5403,0.5251,0.5276,0.4099,0.3143,0.5977,0.457,0.3801,0.5582,0.4172,0.3794,0.4346,0.3027,0.2588,0.2632,0.3894,0.4277,0.2431,0.3545,0.3403,0.392,0.4242,0.423,0.8076,0.85,0.7178,0.5645,0.8924,1.0486,1.3318,1.941,2.2358,2.6208,2.5859,2.4761,3.6941,3.6998,4.3676,4.0282,4.821,4.8435,4.181,3.6861,2.7154,1.2757,0.3221,0.0049,0,51,48
