Tiempo (min),LWC (g/m3),Cn(P/cm3),0.104,0.111,0.12,0.129,0.138,0.149,0.16,0.172,0.184,0.198,0.213,0.229,0.246,0.264,0.284,0.305,0.328,0.352,0.379,0.407,0.437,0.47,0.505,0.543,0.583,0.627,0.674,0.724,0.778,0.836,0.898,0.965,1.037,1.115,1.198,1.287,1.383,1.486,1.597,1.717,1.845,1.982,2.13,2.289,2.46,2.643,2.841,3.053,3.28,3.525,3.788,4.071,4.374,4.701,5.051,5.428,5.833,6.268,6.736,7.239,7.779,8.359,8.983,9.653,10.373,11.147,11.979,12.872,13.833,14.865,15.974,17.165,18.446,Visibilidad (m),Visibilidad corregida (m)
1,0.020564,377.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.939,1.878,3.724,3.389,4.197,4.828,3.762,2.578,2.147,2.141,2.087,1.893,1.476,1.485,1.994,1.605,2.135,1.522,1.814,2.222,2.931,2.573,2.876,2.996,4.689,5.556,6.067,7.785,10.86,13.931,15.346,19.858,22.02,29.058,34.646,37.574,40.156,34.303,21.282,8.512,4.048,1.115,0.386,0.262,0.162,0.004,0.079,0,0,0,0,0,0,0,90,70
2,0.019388,329.793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034,0.714,2.192,3.151,3.685,2.536,3.092,3.155,2.343,2.217,1.892,1.432,1.515,1.624,1.621,1.456,1.71,1.492,1.547,1.605,1.58,2.022,1.755,2.449,2.888,3.555,3.912,5.194,6.538,9.289,10.087,13.027,14.785,19.445,24.204,28.893,31.901,34.907,33.653,22.415,11.165,5.327,1.338,0.37,0.032,0.004,0.041,0,0,0,0,0,0,0,0,70,60
3,0.016375,254.637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.926,2.649,4.163,4.116,4.726,3.864,3.153,2.336,1.968,1.348,1.096,0.951,1.241,1.119,1.429,1.012,1.222,1.745,1.263,1.702,1.67,1.586,1.613,1.579,2.389,3.24,3.391,4.133,5.528,6.244,7.084,8.468,12.568,16.399,17.384,22.725,27.08,26.596,21.349,11.872,6.473,2.024,0.605,0.321,0.124,0.041,0.058,0.025,0.04,0,0,0,0,0,60,60
4,0.014696,261.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.895,2.641,4.953,6.334,5.388,5.405,4.056,3.092,2.823,2.828,2.262,2.287,1.417,1.448,1.675,1.858,1.526,2.11,2.076,1.646,1.805,2.015,2.138,2.637,3.147,3.756,4.632,4.899,7.418,8.116,7.993,9.265,13.119,14.989,16.194,18.87,22.068,22.724,17.546,12.105,6.538,2.37,0.499,0.042,0.034,0.051,0,0,0,0,0,0,0,0,60,60
5,0.015693,292.946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.337,3.035,4.84,5.836,5.123,4.851,4.27,3.049,2.193,2.373,1.863,1.904,1.707,1.692,1.41,1.506,1.654,1.933,2.027,2.198,2.142,2.784,3.206,3.297,3.989,5.398,5.353,6.809,10.102,11.636,13.023,12.956,16.478,17.536,19.012,21.37,22.003,21.969,16.568,11.341,6.77,3.508,0.795,0.096,0.001,0,0,0,0,0,0,0,0,0,60,70
6,0.013947,261.653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,2.091,4.829,6.267,8.099,7.304,6.438,6.219,4.274,3.537,2.974,2.159,2.113,2.492,1.89,1.871,1.557,1.923,2.599,1.544,1.705,2.156,2.533,2.26,2.053,2.654,3.867,4.832,5.797,6.247,7.779,8.233,9.97,11.066,12.439,14.723,16.295,19.467,17.005,16.613,11.216,7.723,3.245,1.08,0.321,0.1,0.022,0,0,0,0,0,0,0,0,70,70
7,0.016158,268.272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.426,4.524,6.689,6.996,7.207,6.532,5.139,3.702,3.752,2.958,2.376,1.935,1.712,1.65,1.231,1.135,1.632,1.515,1.927,1.577,1.685,2.056,1.556,2.025,2.586,2.995,3.509,4.222,5.144,6.664,8.079,10.917,10.883,13.478,17.219,19.883,21.034,21.992,19.025,13.168,8.236,3.979,1.372,0.724,0.185,0.002,0.04,0.001,0,0,0,0,0,0,70,60
8,0.018031,310.194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034,0.987,3.406,4.493,5.893,5.14,5.117,4.069,4.059,3.717,3.202,2.758,3.207,2.205,2.482,2.323,1.912,1.746,2.305,2.555,2.306,2.664,2.405,3.129,3.266,3.246,4.354,5.737,6.796,7.493,8.927,9.423,11.449,13.24,16.549,21.054,24.215,24.981,28.177,24.301,13.316,7.228,2.314,1.318,0.506,0.168,0.023,0,0,0,0,0,0,0,0,60,60
9,0.017946,316.322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.121,3.575,4.527,4.456,5.402,5.243,4.222,3.856,3.861,4.137,3.173,3.324,3.421,2.627,2.971,3.091,2.796,2.243,3.011,2.713,2.801,3.11,3.313,3.452,4.673,5.957,4.921,5.366,7.745,9.184,11.69,12.362,13.245,15.738,20.066,22.241,23.596,26.274,22.698,15.227,7.988,3.335,1.094,0.376,0.021,0.041,0.016,0.025,0,0,0,0,0,0,60,60
